FECHA,HORA,LATITUD,LONGITUD,PM 1.0 [ug/m^3],PM 2.5 [ug/m^3],PM 10 [ug/m^3],TEMPERATURA [°C],HUMEDAD [%],FORMALDEHIDO [mg/m^3],SATELITES,ALTURA,HDP,TIEMPO SATELITAL,IPM 1.0 [%],IPM 2.5 [%],IPM 10 [%],ITEMP [°C],IHUM [%],IFORM [%],PM 2.5 ICCA,PM 2.5 CALIDAD DE AIRE,PM 10 ICCA,PM 10 CALIDAD DE AIRE,TDM [s],FECHA_HORA
2025/02/25,15:54:27,13.712142,-89.20377,15,19,19,25.1,71.8,0.1,09,709.2,1.17,21:56:25,±10%,±10%,±10%,±0.5°C,±2%,±5%,57.94332,SATISFACTORIA,17.59259,BUENA,30,2025-02-25 15:54:27
2025/02/25,15:55:04,13.711082,-89.204,16,21,24,25.4,70.9,0.3,09,689.9,1.18,21:57:41,±10%,±10%,±10%,±0.5°C,±2%,±5%,61.91093,SATISFACTORIA,22.22222,BUENA,30,2025-02-25 15:55:04
2025/02/25,15:55:44,NO DATA,NO DATA,16,24,24,25.6,70.3,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,67.86235,SATISFACTORIA,22.22222,BUENA,30,2025-02-25 15:55:44
2025/02/25,15:56:30,13.709965,-89.20407,28,46,50,26.0,69.7,0.1,09,675.4,1.18,21:59:10,±10%,±10%,±10%,±0.5°C,±2%,±5%,111.8233,NO SATISFACTORIA,46.2963,BUENA,30,2025-02-25 15:56:30
2025/02/25,15:57:13,13.709434,-89.2041,690,0,39424,84.5,12.2,2.1,09,686.2,1.18,21:59:52,±10%,±10%,±10%,±0.5°C,±2%,±5%,0.0,BUENA,43417.66,PELIGROSO,30,2025-02-25 15:57:13
2025/02/25,15:57:55,13.708834,-89.20412,15,22,22,26.2,68.7,0.0,09,683.7,1.18,22:00:33,±10%,±10%,±10%,±0.5°C,±2%,±5%,63.89474,SATISFACTORIA,20.37037,BUENA,30,2025-02-25 15:57:55
2025/02/25,15:58:36,NO DATA,NO DATA,29,36,36,26.2,68.5,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,91.66801,SATISFACTORIA,33.33333,BUENA,30,2025-02-25 15:58:36
2025/02/25,15:59:22,13.707627,-89.20425,15,19,20,26.3,68.1,0.1,09,683.9,1.19,22:02:00,±10%,±10%,±10%,±0.5°C,±2%,±5%,57.94332,SATISFACTORIA,18.51852,BUENA,30,2025-02-25 15:59:22
2025/02/25,16:00:03,13.707066,-89.2043,14,20,20,26.2,68.1,0.0,09,686.9,0.92,22:02:42,±10%,±10%,±10%,±0.5°C,±2%,±5%,59.92712,SATISFACTORIA,18.51852,BUENA,30,2025-02-25 16:00:03
2025/02/25,16:00:45,13.706509,-89.20435,14,19,19,26.3,68.0,0.1,09,683.8,1.14,22:03:22,±10%,±10%,±10%,±0.5°C,±2%,±5%,57.94332,SATISFACTORIA,17.59259,BUENA,30,2025-02-25 16:00:45
2025/02/25,16:01:25,13.705906,-89.20443,14,19,19,26.4,67.8,0.0,09,683.0,1.14,22:04:02,±10%,±10%,±10%,±0.5°C,±2%,±5%,57.94332,SATISFACTORIA,17.59259,BUENA,30,2025-02-25 16:01:25
2025/02/25,16:03:28,NO DATA,NO DATA,19,26,27,26.8,66.8,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,71.82996,SATISFACTORIA,25.0,BUENA,30,2025-02-25 16:03:28
2025/02/25,16:05:22,13.703324,-89.20467,16,21,22,27.2,65.3,0.1,10,676.0,0.80,22:07:59,±10%,±10%,±10%,±0.5°C,±2%,±5%,61.91093,SATISFACTORIA,20.37037,BUENA,30,2025-02-25 16:05:22
2025/02/25,16:06:03,13.702726,-89.2047,15,20,20,27.2,65.3,0.1,10,683.1,0.80,22:08:40,±10%,±10%,±10%,±0.5°C,±2%,±5%,59.92712,SATISFACTORIA,18.51852,BUENA,30,2025-02-25 16:06:03
2025/02/25,16:06:43,13.702199,-89.20475,16,22,22,27.2,64.7,0.0,10,687.6,0.80,22:09:20,±10%,±10%,±10%,±0.5°C,±2%,±5%,63.89474,SATISFACTORIA,20.37037,BUENA,30,2025-02-25 16:06:43
2025/02/25,16:08:48,NO DATA,NO DATA,18,25,25,27.1,64.8,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,69.84615,SATISFACTORIA,23.14815,BUENA,30,2025-02-25 16:08:48
2025/02/25,16:09:46,13.699994,-89.2049,20,28,28,27.0,65.0,0.0,10,708.3,0.88,22:12:25,±10%,±10%,±10%,±0.5°C,±2%,±5%,75.79757,SATISFACTORIA,25.92593,BUENA,30,2025-02-25 16:09:46
2025/02/25,16:20:35,NO DATA,NO DATA,16,21,21,26.8,67.0,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,61.91093,SATISFACTORIA,19.44444,BUENA,30,2025-02-25 16:20:35
2025/02/25,16:22:46,13.698806,-89.1974,12,17,18,26.8,66.4,0.1,10,675.4,0.94,22:25:23,±10%,±10%,±10%,±0.5°C,±2%,±5%,53.97571,SATISFACTORIA,16.66667,BUENA,30,2025-02-25 16:22:46
2025/02/25,16:23:52,NO DATA,NO DATA,44,54,54,26.6,66.8,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,127.5663,NO SATISFACTORIA,50.0,BUENA,30,2025-02-25 16:23:52
2025/02/25,16:29:40,13.698167,-89.1918,73,82,82,26.0,68.7,0.0,09,671.1,1.02,22:32:14,±10%,±10%,±10%,±0.5°C,±2%,±5%,159.4301,DAÑINA PARA LA SALUD,64.0,SATISFACTORIA,30,2025-02-25 16:29:40
2025/02/25,16:30:44,13.698049,-89.19083,65,69,71,26.1,69.6,0.1,10,658.2,0.95,22:33:23,±10%,±10%,±10%,±0.5°C,±2%,±5%,152.5806,DAÑINA PARA LA SALUD,58.5,SATISFACTORIA,30,2025-02-25 16:30:44
2025/02/25,16:31:27,NO DATA,NO DATA,11,20,22,26.1,69.2,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,59.92712,SATISFACTORIA,20.37037,BUENA,30,2025-02-25 16:31:27
2025/02/25,16:32:12,NO DATA,NO DATA,14,19,20,26.2,69.2,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,57.94332,SATISFACTORIA,18.51852,BUENA,30,2025-02-25 16:32:12
2025/02/25,16:32:58,13.697718,-89.18928,14,19,19,26.3,68.9,0.0,11,652.7,0.83,22:35:34,±10%,±10%,±10%,±0.5°C,±2%,±5%,57.94332,SATISFACTORIA,17.59259,BUENA,30,2025-02-25 16:32:58
2025/02/25,16:33:38,NO DATA,NO DATA,2560,256,0,537.6,358.4,358.4,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,304.996,PELIGROSO,0.0,BUENA,30,2025-02-25 16:33:38
2025/02/25,16:34:50,13.699180,-89.18888,15,19,21,26.3,68.1,0.1,10,637.0,1.05,22:37:26,±10%,±10%,±10%,±0.5°C,±2%,±5%,57.94332,SATISFACTORIA,19.44444,BUENA,30,2025-02-25 16:34:50
2025/02/25,16:35:29,13.699483,-89.18914,16,21,22,26.3,68.4,0.1,10,649.6,0.81,22:38:07,±10%,±10%,±10%,±0.5°C,±2%,±5%,61.91093,SATISFACTORIA,20.37037,BUENA,30,2025-02-25 16:35:29
2025/02/25,16:36:10,NO DATA,NO DATA,16,22,22,26.3,68.4,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,63.89474,SATISFACTORIA,20.37037,BUENA,30,2025-02-25 16:36:10
2025/02/25,16:36:56,NO DATA,NO DATA,14,20,21,26.3,68.2,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,59.92712,SATISFACTORIA,19.44444,BUENA,30,2025-02-25 16:36:56
2025/02/25,16:37:42,NO DATA,NO DATA,16,21,21,26.2,68.4,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,61.91093,SATISFACTORIA,19.44444,BUENA,30,2025-02-25 16:37:42
2025/02/25,16:38:28,NO DATA,NO DATA,19712,9216,4096,0.0,0.1,281.6,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,7465.799,PELIGROSO,4360.6,PELIGROSO,30,2025-02-25 16:38:28
2025/02/25,16:39:16,NO DATA,NO DATA,16,23,23,26.2,69.2,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,65.87854,SATISFACTORIA,21.2963,BUENA,30,2025-02-25 16:39:16
2025/02/26,16:15:37,NO DATA,NO DATA,37,54,56,21.6,80.4,0.2,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,127.5663,NO SATISFACTORIA,51.0,SATISFACTORIA,30,2025-02-26 16:15:37
2025/02/26,16:17:21,13.715054,-89.20459,26,44,44,21.8,80.7,0.0,03,629.3,12.07,22:20:03,±10%,±10%,±10%,±0.5°C,±2%,±5%,107.8876,NO SATISFACTORIA,40.74074,BUENA,30,2025-02-26 16:17:21
2025/02/26,16:18:03,13.714925,-89.20363,25,38,38,22.6,79.6,0.0,08,723.0,1.27,22:20:46,±10%,±10%,±10%,±0.5°C,±2%,±5%,95.63563,SATISFACTORIA,35.18518,BUENA,30,2025-02-26 16:18:03
2025/02/26,16:18:46,13.714925,-89.20366,18,31,31,22.8,78.5,0.1,07,725.7,1.38,22:21:27,±10%,±10%,±10%,±0.5°C,±2%,±5%,81.74899,SATISFACTORIA,28.7037,BUENA,30,2025-02-26 16:18:46
2025/02/26,16:19:26,13.714978,-89.20371,21,32,34,23.0,77.9,0.1,08,712.5,1.02,22:22:12,±10%,±10%,±10%,±0.5°C,±2%,±5%,83.73279,SATISFACTORIA,31.48148,BUENA,30,2025-02-26 16:19:26
2025/02/26,16:20:12,NO DATA,NO DATA,23,32,33,23.2,77.3,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,83.73279,SATISFACTORIA,30.55556,BUENA,30,2025-02-26 16:20:12
2025/02/26,16:20:57,13.714948,-89.20371,20,35,37,23.4,76.5,0.1,08,713.8,1.03,22:22:59,±10%,±10%,±10%,±0.5°C,±2%,±5%,89.68421,SATISFACTORIA,34.25926,BUENA,30,2025-02-26 16:20:57
2025/02/26,16:21:35,13.714966,-89.20373,25,38,38,23.6,76.0,0.0,09,706.7,1.00,22:24:17,±10%,±10%,±10%,±0.5°C,±2%,±5%,95.63563,SATISFACTORIA,35.18518,BUENA,30,2025-02-26 16:21:35
2025/02/26,16:22:17,NO DATA,NO DATA,24,36,37,23.7,76.0,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,91.66801,SATISFACTORIA,34.25926,BUENA,30,2025-02-26 16:22:17
2025/02/26,16:23:03,13.714970,-89.2037,36,51,52,23.9,75.1,0.0,10,707.1,1.09,22:25:42,±10%,±10%,±10%,±0.5°C,±2%,±5%,121.6627,NO SATISFACTORIA,48.14815,BUENA,30,2025-02-26 16:23:03
2025/02/26,16:23:41,NO DATA,NO DATA,28,43,44,24.0,74.9,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,105.9197,NO SATISFACTORIA,40.74074,BUENA,30,2025-02-26 16:23:41
2025/02/26,16:24:27,NO DATA,NO DATA,81,109,110,24.1,74.4,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,173.6559,DAÑINA PARA LA SALUD,78.0,SATISFACTORIA,30,2025-02-26 16:24:27
2025/02/26,16:25:13,NO DATA,NO DATA,71,100,101,24.2,74.3,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,168.914,DAÑINA PARA LA SALUD,73.5,SATISFACTORIA,30,2025-02-26 16:25:13
2025/02/26,16:25:58,NO DATA,NO DATA,19,32,33,24.2,73.9,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,83.73279,SATISFACTORIA,30.55556,BUENA,30,2025-02-26 16:25:58
2025/02/26,16:26:44,NO DATA,NO DATA,86,123,126,24.2,73.9,0.2,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,181.0323,DAÑINA PARA LA SALUD,86.0,SATISFACTORIA,30,2025-02-26 16:26:44
2025/02/26,16:27:30,13.712034,-89.20379,37,52,54,24.2,74.0,0.1,11,718.8,0.78,22:30:16,±10%,±10%,±10%,±0.5°C,±2%,±5%,123.6305,NO SATISFACTORIA,50.0,BUENA,30,2025-02-26 16:27:30
2025/02/26,16:28:16,13.711575,-89.20384,24,34,35,24.2,74.0,0.1,11,716.4,0.78,22:30:57,±10%,±10%,±10%,±0.5°C,±2%,±5%,87.70041,SATISFACTORIA,32.40741,BUENA,30,2025-02-26 16:28:16
2025/02/26,16:28:57,NO DATA,NO DATA,3584,1024,512,921.6,563.2,614.4,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,918.7791,PELIGROSO,398.2889,PELIGROSO,30,2025-02-26 16:28:57
2025/02/26,16:29:42,NO DATA,NO DATA,49,64,64,24.2,73.9,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,147.245,NO SATISFACTORIA,55.0,SATISFACTORIA,30,2025-02-26 16:29:42
2025/02/26,16:30:28,13.709826,-89.20403,21,31,33,24.2,73.9,0.1,10,694.3,0.93,22:33:07,±10%,±10%,±10%,±0.5°C,±2%,±5%,81.74899,SATISFACTORIA,30.55556,BUENA,30,2025-02-26 16:30:28
2025/02/26,16:31:10,NO DATA,NO DATA,20,29,30,24.1,74.2,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,77.78137,SATISFACTORIA,27.77778,BUENA,30,2025-02-26 16:31:10
2025/02/26,16:31:55,NO DATA,NO DATA,19,30,31,24.1,74.2,0.2,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,79.76518,SATISFACTORIA,28.7037,BUENA,30,2025-02-26 16:31:55
2025/02/26,16:32:41,13.707957,-89.2042,17,26,29,24.1,74.4,0.0,11,685.7,0.85,22:35:18,±10%,±10%,±10%,±0.5°C,±2%,±5%,71.82996,SATISFACTORIA,26.85185,BUENA,30,2025-02-26 16:32:41
2025/02/26,16:33:22,NO DATA,NO DATA,15,25,25,24.1,74.6,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,69.84615,SATISFACTORIA,23.14815,BUENA,30,2025-02-26 16:33:22
2025/02/26,16:34:08,13.706864,-89.2043,38,52,53,24.0,74.8,0.0,11,688.6,0.79,22:36:43,±10%,±10%,±10%,±0.5°C,±2%,±5%,123.6305,NO SATISFACTORIA,49.07407,BUENA,30,2025-02-26 16:34:08
2025/02/26,16:34:46,NO DATA,NO DATA,39,56,57,24.0,74.7,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,131.502,NO SATISFACTORIA,51.5,SATISFACTORIA,30,2025-02-26 16:34:46
2025/02/26,16:35:32,NO DATA,NO DATA,747,0,39424,106.1,23.2,3.4,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,0.0,BUENA,43417.66,PELIGROSO,30,2025-02-26 16:35:32
2025/02/26,16:36:18,13.705003,-89.20451,20,29,30,24.1,74.8,0.1,11,683.6,0.87,22:38:56,±10%,±10%,±10%,±0.5°C,±2%,±5%,77.78137,SATISFACTORIA,27.77778,BUENA,30,2025-02-26 16:36:18
2025/02/26,16:36:59,NO DATA,NO DATA,18,32,33,24.0,74.9,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,83.73279,SATISFACTORIA,30.55556,BUENA,30,2025-02-26 16:36:59
2025/02/26,16:37:44,NO DATA,NO DATA,165,224,228,24.0,75.2,0.4,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,271.4,MUY DAÑINA PARA LA SALUD,137.1313,NO SATISFACTORIA,30,2025-02-26 16:37:44
2025/02/26,16:38:30,13.704443,-89.20452,19,26,27,24.1,74.9,0.1,11,684.0,0.80,22:40:27,±10%,±10%,±10%,±0.5°C,±2%,±5%,71.82996,SATISFACTORIA,25.0,BUENA,30,2025-02-26 16:38:30
2025/02/26,16:39:07,NO DATA,NO DATA,20,30,30,24.1,75.0,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,79.76518,SATISFACTORIA,27.77778,BUENA,30,2025-02-26 16:39:07
2025/02/26,16:39:53,NO DATA,NO DATA,35,51,54,24.1,75.1,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,121.6627,NO SATISFACTORIA,50.0,BUENA,30,2025-02-26 16:39:53
2025/02/26,16:40:39,13.702193,-89.20472,50,66,70,24.1,75.0,0.2,12,689.4,1.12,22:43:15,±10%,±10%,±10%,±0.5°C,±2%,±5%,151.0,DAÑINA PARA LA SALUD,58.0,SATISFACTORIA,30,2025-02-26 16:40:39
2025/02/26,16:41:18,NO DATA,NO DATA,31,47,49,24.1,75.0,0.2,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,113.7912,NO SATISFACTORIA,45.37037,BUENA,30,2025-02-26 16:41:18
2025/02/26,16:42:03,NO DATA,NO DATA,27,43,47,24.1,75.1,0.5,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,105.9197,NO SATISFACTORIA,43.51852,BUENA,30,2025-02-26 16:42:03
2025/02/26,16:42:49,NO DATA,NO DATA,22,33,34,24.1,74.9,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,85.7166,SATISFACTORIA,31.48148,BUENA,30,2025-02-26 16:42:49
2025/02/26,16:43:35,NO DATA,NO DATA,26,41,41,24.1,74.9,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,101.9839,NO SATISFACTORIA,37.96296,BUENA,30,2025-02-26 16:43:35
2025/02/26,16:44:20,0.316667,0.400000,34,72,88,24.1,75.2,1.0,17,20,11,4::,±10%,±10%,±10%,±0.5°C,±2%,±5%,154.1613,DAÑINA PARA LA SALUD,67.0,SATISFACTORIA,30,2025-02-26 16:44:20
2025/02/26,16:45:01,13.699569,-89.20412,25,38,39,24.0,75.2,0.0,10,693.8,0.88,22:47:40,±10%,±10%,±10%,±0.5°C,±2%,±5%,95.63563,SATISFACTORIA,36.11111,BUENA,30,2025-02-26 16:45:01
2025/02/26,16:45:43,13.699530,-89.20347,20,31,31,24.0,75.2,0.0,11,686.8,0.82,22:48:25,±10%,±10%,±10%,±0.5°C,±2%,±5%,81.74899,SATISFACTORIA,28.7037,BUENA,30,2025-02-26 16:45:43
2025/02/26,16:46:28,NO DATA,NO DATA,40,54,54,24.1,75.3,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,127.5663,NO SATISFACTORIA,50.0,BUENA,30,2025-02-26 16:46:28
2025/02/26,16:47:13,NO DATA,NO DATA,20,31,33,24.1,75.1,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,81.74899,SATISFACTORIA,30.55556,BUENA,30,2025-02-26 16:47:13
2025/02/26,16:47:59,13.699290,-89.20174,15,27,30,24.0,75.3,0.2,10,690.9,0.87,22:50:35,±10%,±10%,±10%,±0.5°C,±2%,±5%,73.81377,SATISFACTORIA,27.77778,BUENA,30,2025-02-26 16:47:59
2025/02/26,16:48:38,NO DATA,NO DATA,17,26,27,24.0,76.0,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,71.82996,SATISFACTORIA,25.0,BUENA,30,2025-02-26 16:48:38
2025/02/26,16:49:23,13.699109,-89.2012,20,29,30,24.0,75.8,0.1,11,693.6,0.82,22:51:21,±10%,±10%,±10%,±0.5°C,±2%,±5%,77.78137,SATISFACTORIA,27.77778,BUENA,30,2025-02-26 16:49:23
2025/02/26,16:50:00,13.699088,-89.20016,30,47,55,24.1,75.7,0.3,10,688.4,1.50,22:52:39,±10%,±10%,±10%,±0.5°C,±2%,±5%,113.7912,NO SATISFACTORIA,50.92593,BUENA,30,2025-02-26 16:50:00
2025/02/26,16:50:42,NO DATA,NO DATA,38,52,54,24.1,75.3,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,123.6305,NO SATISFACTORIA,50.0,BUENA,30,2025-02-26 16:50:42
2025/02/26,16:51:27,13.698273,-89.19988,25,39,41,24.1,75.0,0.0,10,674.9,0.90,22:54:04,±10%,±10%,±10%,±0.5°C,±2%,±5%,97.61943,SATISFACTORIA,37.96296,BUENA,30,2025-02-26 16:51:27
2025/02/26,16:52:07,NO DATA,NO DATA,25,38,38,24.1,75.1,0.1,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,95.63563,SATISFACTORIA,35.18518,BUENA,30,2025-02-26 16:52:07
2025/02/26,16:52:53,13.698197,-89.1993,18,29,30,24.0,75.4,0.1,10,668.7,1.02,22:54:51,±10%,±10%,±10%,±0.5°C,±2%,±5%,77.78137,SATISFACTORIA,27.77778,BUENA,30,2025-02-26 16:52:53
2025/02/26,16:53:30,NO DATA,NO DATA,18,27,28,24.0,75.6,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,73.81377,SATISFACTORIA,25.92593,BUENA,30,2025-02-26 16:53:30
2025/02/26,16:54:15,13.698942,-89.19836,18,29,32,24.0,75.9,0.2,11,668.4,0.85,22:56:53,±10%,±10%,±10%,±0.5°C,±2%,±5%,77.78137,SATISFACTORIA,29.62963,BUENA,30,2025-02-26 16:54:15
2025/02/26,16:54:56,NO DATA,NO DATA,17,32,32,24.0,75.5,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,83.73279,SATISFACTORIA,29.62963,BUENA,30,2025-02-26 16:54:56
2025/02/26,16:55:41,NO DATA,NO DATA,19,31,31,24.0,75.7,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,81.74899,SATISFACTORIA,28.7037,BUENA,30,2025-02-26 16:55:41
2025/02/26,16:56:27,13.698822,-89.19675,20,29,29,24.0,75.8,0.0,10,675.9,0.86,22:59:02,±10%,±10%,±10%,±0.5°C,±2%,±5%,77.78137,SATISFACTORIA,26.85185,BUENA,30,2025-02-26 16:56:27
2025/02/26,16:57:05,13.698820,-89.19674,21,33,33,24.1,75.2,0.0,10,675.4,0.86,22:59:04,±10%,±10%,±10%,±0.5°C,±2%,±5%,85.7166,SATISFACTORIA,30.55556,BUENA,30,2025-02-26 16:57:05
2025/02/26,16:57:43,NO DATA,NO DATA,20,29,29,24.1,74.9,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,77.78137,SATISFACTORIA,26.85185,BUENA,30,2025-02-26 16:57:43
2025/02/26,16:58:28,13.698637,-89.19518,18,30,30,24.1,75.3,0.0,08,666.2,1.18,23:01:09,±10%,±10%,±10%,±0.5°C,±2%,±5%,79.76518,SATISFACTORIA,27.77778,BUENA,30,2025-02-26 16:58:28
2025/02/26,16:59:12,NO DATA,NO DATA,17,28,28,24.2,75.0,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,75.79757,SATISFACTORIA,25.92593,BUENA,30,2025-02-26 16:59:12
2025/02/26,16:59:57,13.698547,-89.19414,17,32,34,24.2,75.0,0.3,09,662.7,1.08,23:02:33,±10%,±10%,±10%,±0.5°C,±2%,±5%,83.73279,SATISFACTORIA,31.48148,BUENA,30,2025-02-26 16:59:57
2025/02/26,17:00:36,13.698452,-89.1936,15,22,23,24.2,74.7,0.0,11,663.0,1.08,23:03:15,±10%,±10%,±10%,±0.5°C,±2%,±5%,63.89474,SATISFACTORIA,21.2963,BUENA,30,2025-02-26 17:00:36
2025/02/26,17:01:17,13.698366,-89.1931,17,30,30,24.2,74.6,0.0,10,662.1,0.95,23:03:55,±10%,±10%,±10%,±0.5°C,±2%,±5%,79.76518,SATISFACTORIA,27.77778,BUENA,30,2025-02-26 17:01:17
2025/02/26,17:01:58,13.698299,-89.19256,19,31,33,24.3,74.5,0.2,11,661.1,1.00,23:04:35,±10%,±10%,±10%,±0.5°C,±2%,±5%,81.74899,SATISFACTORIA,30.55556,BUENA,30,2025-02-26 17:01:58
2025/02/26,17:02:37,13.698153,-89.19194,4096,768,256,793.6,460.8,460.8,10,668.2,1.20,23:05:20,±10%,±10%,±10%,±0.5°C,±2%,±5%,714.1847,PELIGROSO,151.4949,DAÑINA PARA LA SALUD,30,2025-02-26 17:02:37
2025/02/26,17:03:23,13.698126,-89.19136,19,28,32,24.3,74.6,0.0,11,658.1,1.11,23:06:02,±10%,±10%,±10%,±0.5°C,±2%,±5%,75.79757,SATISFACTORIA,29.62963,BUENA,30,2025-02-26 17:03:23
2025/02/26,17:04:05,13.698084,-89.19083,17,26,27,24.2,74.5,0.0,11,653.9,1.01,23:06:41,±10%,±10%,±10%,±0.5°C,±2%,±5%,71.82996,SATISFACTORIA,25.0,BUENA,30,2025-02-26 17:04:05
2025/02/26,17:04:44,NO DATA,NO DATA,17,25,28,24.2,75.0,0.3,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,69.84615,SATISFACTORIA,25.92593,BUENA,30,2025-02-26 17:04:44
2025/02/26,17:05:30,13.697998,-89.18971,17,27,28,24.2,74.8,0.1,09,650.9,1.00,23:08:10,±10%,±10%,±10%,±0.5°C,±2%,±5%,73.81377,SATISFACTORIA,25.92593,BUENA,30,2025-02-26 17:05:30
2025/02/26,17:06:13,NO DATA,NO DATA,16,27,28,24.2,74.9,0.0,NO DATA,NO DATA,NO DATA,NO DATA,±10%,±10%,±10%,±0.5°C,±2%,±5%,73.81377,SATISFACTORIA,25.92593,BUENA,30,2025-02-26 17:06:13
2025/02/26,17:06:59,13.698316,-89.189,30,43,44,24.2,74.9,0.1,09,645.8,0.99,23:09:34,±10%,±10%,±10%,±0.5°C,±2%,±5%,105.9197,NO SATISFACTORIA,40.74074,BUENA,30,2025-02-26 17:06:59
2025/02/26,17:07:37,13.698899,-89.18895,20,33,34,24.3,75.3,0.0,10,642.0,1.20,23:10:18,±10%,±10%,±10%,±0.5°C,±2%,±5%,85.7166,SATISFACTORIA,31.48148,BUENA,30,2025-02-26 17:07:37
